0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
,,,,,,,,,,,,,,,,,,,,,0.012991342819221402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221402,0.012991342819221322,,,,0.012991342819221482,0.012991342819221322,,,0.025982685638442644,0.012991342819221322,0.025982685638442964,0.05196537127688529,0.025982685638442644,0.025982685638442964,0.012991342819221322,0.025982685638442644,0.025982685638442964,,0.012991342819221322,,,,0.012991342819221482,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.012991342819221315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221395,0.012991342819221234,0.012991342819221234,,0.012991342819221234,,0.05196537127688558,0.025982685638442467,0.012991342819221234,,0.025982685638442467,0.012991342819221234,0.012991342819221395,0.025982685638442467,0.038974028457663706,,0.025982685638442467,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221402,,,,0.012991342819221322,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221322,0.012991342819221482,0.025982685638442644,,0.025982685638442964,0.012991342819221322,0.012991342819221322,,0.03897402845766396,,0.012991342819221482,,,,,,,0.012991342819221322,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221402,,,,,,,,,,,,,,,,,,,,0.03897402845766396,0.025982685638442964,0.025982685638442644,0.012991342819221322,0.012991342819221482,0.012991342819221322,,,0.025982685638442644,0.012991342819221322,0.03897402845766445,0.03897402845766396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,0.012991342819221315,,,,,,,,0.012991342819221315,,,,,,,,,,,0.025982685638442467,,,,,,,,,,,,0.012991342819221234,,,,0.012991342819221395,0.012991342819221234,0.025982685638442467,0.012991342819221395,0.012991342819221234,0.025982685638442467,0.02598268563844279,,0.012991342819221234,0.012991342819221395,0.012991342819221234,0.038974028457663706,0.012991342819221395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221359,,,,,0.012991342819221438,,0.025982685638442558,0.012991342819221438,0.025982685638442558,0.025982685638442558,,0.012991342819221279,0.012991342819221279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221359,,,,,,,,,,0.012991342819221359,,,,,,,,,,,,,,,,,,0.012991342819221279,,,,,0.012991342819221279,0.012991342819221279,,,,0.025982685638442877,,0.012991342819221279,0.012991342819221438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221279,,,0.025982685638442558,,,0.012991342819221359,,0.012991342819221359,0.012991342819221359,,,0.012991342819221359,0.012991342819221279,0.012991342819221359,,,,,,,,,,,,,,,0.012991342819221279,,,,,,0.012991342819221279,0.012991342819221438,0.012991342819221279,,0.012991342819221438,0.012991342819221279,,,,,,0.012991342819221279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221359,0.012991342819221359,,,0.012991342819221359,0.012991342819221359,,0.012991342819221359,,,,,0.012991342819221279,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221438,,0.025982685638442558,,,,,,0.025982685638442558,0.025982685638442877,0.025982685638442558,0.025982685638442558,0.012991342819221438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.012991342819221279,,,,,,,,,,,,0.012991342819221359,,0.025982685638442717,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221359,,,,0.012991342819221279,,,,,0.012991342819221279,,,,,0.012991342819221438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.012991342819221359,,,,,,,,,0.012991342819221359,,,,,0.012991342819221359,,,,0.012991342819221279,,,0.012991342819221279,,,,,,,,,,,,,,0.012991342819221359,,,,,,0.012991342819221438,,,0.012991342819221438,,0.025982685638442558,,,0.025982685638442558,0.012991342819221438,,,,,,,,0.012991342819221279,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0.012991342819221279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221279,,,,0.012991342819221359,,,,,,,,,,0.012991342819221359,,,,,,,,0.012991342819221279,,0.012991342819221279,0.012991342819221279,,0.012991342819221279,,,,,0.012991342819221438,,0.012991342819221279,,0.025982685638442558,0.012991342819221279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0.012991342819221359,,,,,,,,,,,,,,,0.012991342819221359,,,0.012991342819221359,0.025982685638442717,,,,0.012991342819221359,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221279,,,,0.012991342819221438,,,,0.012991342819221279,,,0.012991342819221279,,,,0.012991342819221279,,0.012991342819221279,,0.012991342819221438,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.012991342819221322,,0.012991342819221402,,,,,0.012991342819221402,,0.012991342819221322,,,,,0.012991342819221402,,,0.012991342819221402,,0.012991342819221322,,,,,,,,,,,,,,,,,,,,,0.025982685638442644,0.012991342819221322,,0.012991342819221322,,,,,,,0.025982685638442644,,,0.025982685638442644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221279,,0.012991342819221359,0.012991342819221279,0.025982685638442717,,,0.012991342819221279,0.012991342819221359,,,0.012991342819221359,,0.012991342819221279,0.012991342819221359,,,,,,,0.012991342819221359,,,,,,,,,,,,,,0.012991342819221279,0.012991342819221438,,,,,0.025982685638442558,,,0.025982685638442558,,,,,0.012991342819221279,,,,,,,0.012991342819221438,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0.012991342819221279,,,,,,0.025982685638442558,,,,,,0.012991342819221279,0.012991342819221359,,,,,,0.012991342819221279,,,,0.012991342819221359,,,,,,,,0.012991342819221359,,,,,,,,,,,,,,,,0.012991342819221279,0.012991342819221438,,,,0.012991342819221279,,0.012991342819221438,,,0.012991342819221438,,,0.025982685638442877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.012991342819221359,0.025982685638442558,,,,,,,0.012991342819221359,,,0.025982685638442717,,0.025982685638442558,0.012991342819221359,,,,,,,0.012991342819221359,0.012991342819221359,,,0.012991342819221359,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221279,,,,,,,0.012991342819221438,0.012991342819221279,0.012991342819221279,,,,,0.012991342819221279,,,,0.012991342819221279,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.012991342819221359,,,,,0.012991342819221359,,0.012991342819221279,,,,0.012991342819221359,,,,0.012991342819221359,,,,,,,0.012991342819221359,,,,,0.012991342819221359,,,,,,,,,,,,,,,,,0.012991342819221359,,0.025982685638442877,,,,0.012991342819221279,,0.012991342819221438,,,,0.012991342819221279,,,,,,0.012991342819221279,0.012991342819221279,,,,,,,0.012991342819221279,,,,,,,,,,,,,,,,,,,
0.012991342819221279,,,,,,0.012991342819221359,,,0.012991342819221359,,,,,0.012991342819221279,,,,,0.03897402845766408,0.012991342819221279,,,0.012991342819221279,,,,0.012991342819221359,,,,,,0.012991342819221279,,0.025982685638442717,0.012991342819221279,,,,,,,,,,,,,,,,,,,,,,,,,,0.025982685638442877,0.012991342819221279,0.012991342819221279,,,0.012991342819221279,,,,,0.012991342819221279,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.012991342819221359,0.012991342819221279,,,,0.012991342819221359,,0.025982685638442558,,,,,,0.012991342819221279,,,,0.025982685638442717,0.012991342819221359,,,0.012991342819221359,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221438,0.012991342819221279,,0.012991342819221438,,,0.012991342819221438,,,0.012991342819221438,,,0.012991342819221438,0.025982685638442558,,,,0.012991342819221279,0.012991342819221438,,,,,,,,0.012991342819221438,,,,,,,,,,,,,,
0.012991342819221234,,,,0.012991342819221395,,,,,0.012991342819221315,,0.012991342819221234,,,,,,0.012991342819221234,,,,,,,,,,0.012991342819221315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025982685638442467,0.012991342819221395,,0.012991342819221234,,,,0.012991342819221395,,0.012991342819221234,,0.012991342819221234,,,0.012991342819221234,0.012991342819221395,0.012991342819221234,,,,,,,,,,,,,,,,,,,
,,0.012991342819221322,0.012991342819221322,,,,,,0.012991342819221402,0.012991342819221402,,,,,,,0.012991342819221322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221322,,,0.012991342819221322,0.012991342819221482,,,0.012991342819221482,,0.03897402845766396,,0.012991342819221322,0.012991342819221322,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.012991342819221322,0.012991342819221402,0.012991342819221402,,,,,,,,,,,,,0.012991342819221402,,,0.012991342819221402,,,,0.012991342819221402,0.012991342819221322,,,,,,,,,,,,,,,,,,,,0.012991342819221322,,,,0.012991342819221322,,,0.012991342819221322,,,,0.012991342819221482,0.012991342819221322,0.012991342819221322,0.012991342819221482,,0.012991342819221322,,,,0.012991342819221322,0.012991342819221322,,,,,,,,,,,,,,,,,,
,,,,,,,,0.012991342819221234,0.012991342819221315,,,,,0.012991342819221234,,,,,,,0.012991342819221315,,,0.012991342819221315,,,,0.012991342819221315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221395,,,0.012991342819221395,0.025982685638442467,,,,,0.012991342819221234,0.012991342819221234,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.012991342819221402,,0.012991342819221322,,,,,,,,,,,,,,,,,,,0.012991342819221322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025982685638442964,,,,,0.012991342819221322,0.012991342819221482,,,,0.012991342819221322,0.012991342819221322,,,0.012991342819221482,,,,,,,0.012991342819221322,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221315,,,0.012991342819221315,,,,,,0.012991342819221234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025982685638442467,,0.025982685638442467,0.025982685638442467,0.02598268563844279,0.012991342819221234,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221482,,,,,,,0.012991342819221322,0.012991342819221322,0.012991342819221482,,,,,0.012991342819221322,0.012991342819221482,0.012991342819221322,,0.012991342819221322,,0.012991342819221482,,,,0.012991342819221322,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,0.012991342819221234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221234,0.025982685638442467,0.012991342819221395,,,0.02598268563844279,0.012991342819221234,,0.012991342819221395,,0.012991342819221395,,,,0.012991342819221234,,,,,,,,,,,,,,,,
0.012991342819221322,,,0.012991342819221322,,,,,,,,,,,,0.012991342819221402,,,,,0.012991342819221322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221322,,,,,,,,,,0.025982685638442964,0.012991342819221322,,0.012991342819221482,,,,0.025982685638442644,,,,0.012991342819221482,0.012991342819221322,,,,,,,,,,,,,,,,
,,,,,,,0.012991342819221315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221395,,,,,,,0.012991342819221234,,,0.012991342819221234,0.012991342819221234,0.012991342819221395,0.012991342819221234,0.012991342819221234,0.012991342819221395,,,,0.025982685638442467,,0.012991342819221234,,,0.012991342819221234,,,0.012991342819221234,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221482,,,,0.025982685638442644,0.025982685638442644,0.03897402845766445,,,,0.025982685638442644,0.012991342819221482,0.012991342819221322,0.012991342819221322,,,,,0.012991342819221322,,,,,,,,,,
,,,,,,,,0.012991342819221234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221395,,0.012991342819221234,,,,0.012991342819221395,,0.012991342819221395,,,,0.012991342819221234,0.012991342819221234,,,,,,,,,,,,,,,
,,,,,,,0.012991342819221402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221322,,,,,,,,,0.012991342819221482,,,0.012991342819221482,,,,,,,,,0.012991342819221482,,0.012991342819221322,0.012991342819221482,,,0.012991342819221482,,
,,,,,,,,,,0.012991342819221315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221234,,0.012991342819221395,,,,,,,,0.02598268563844279,0.025982685638442467,,0.02598268563844279,0.012991342819221234,0.025982685638442467,0.05196537127688558,0.012991342819221234,0.012991342819221234,0.012991342819221395,0.025982685638442467,0.012991342819221234,,,,0.012991342819221395,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025982685638442964,,,0.012991342819221482,,,0.012991342819221482,,0.012991342819221482,,,,0.012991342819221322,,0.012991342819221482,,,,0.012991342819221322,,0.025982685638442964,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221234,,0.012991342819221234,,,,,,0.038974028457663706,,0.012991342819221395,,0.025982685638442467,,,,,0.012991342819221234,0.012991342819221395,,,,0.012991342819221234,,,,,0.012991342819221395,,,,,,,,
,,,,,,,,,,,,,,,,0.012991342819221402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221482,,,,,,,,,,,,,,,0.025982685638442964,,0.012991342819221322,0.025982685638442964,,,,0.025982685638442644,,0.025982685638442644,0.012991342819221322,,0.012991342819221322,0.012991342819221322,,0.012991342819221322,0.012991342819221322,,,,,,,0.012991342819221482,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221482,,,,,,,,,0.025982685638442964,0.012991342819221322,0.012991342819221322,,,0.012991342819221482,,0.012991342819221322,0.012991342819221482,0.025982685638442644,,0.012991342819221482,,,,0.012991342819221322,0.012991342819221322,,,,,,0.012991342819221322,,,0.012991342819221322
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221395,,,,,0.012991342819221234,,0.012991342819221234,,,0.012991342819221234,,0.012991342819221395,0.012991342819221234,0.012991342819221234,,0.038974028457663706,,0.038974028457664185,0.012991342819221234,,,,0.012991342819221395,0.012991342819221234,,,0.025982685638442467,,,,,,,,,,,,,
,,,0.012991342819221322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025982685638442644,0.012991342819221322,,0.03897402845766396,0.025982685638442644,0.012991342819221482,,,0.012991342819221482,0.025982685638442644,,,0.012991342819221322,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221234,,,,0.012991342819221395,,,0.012991342819221395,0.012991342819221234,,0.02598268563844279,,0.025982685638442467,,,,0.012991342819221234,0.012991342819221234,,,0.012991342819221234,,,0.012991342819221234,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221482,,,,,,,,0.012991342819221322,,0.012991342819221322,,0.012991342819221482,0.025982685638442644,,0.012991342819221482,,,0.012991342819221322,,,,,,,,,,,0.012991342819221482,0.012991342819221322,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221234,,0.02598268563844279,0.012991342819221234,0.012991342819221234,,0.012991342819221234,,,,0.012991342819221395,,0.012991342819221234,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221322,,,,0.03897402845766445,0.012991342819221322,,0.025982685638442964,,,,,,,0.012991342819221322,,,0.012991342819221322,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221234,,,,0.012991342819221234,0.012991342819221395,,0.012991342819221234,0.012991342819221395,0.012991342819221234,,,,,,0.012991342819221234,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221322,,,,0.012991342819221482,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221395,,0.012991342819221234,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221482,,0.012991342819221322,,0.012991342819221322,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221395,,0.012991342819221234,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221395,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221569,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221234,,,0.012991342819221234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221234,,0.012991342819221234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221569,,,0.012991342819221569,0.025982685638442818,,0.012991342819221569,0.012991342819221409,,,,,0.012991342819221569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221234,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221315,,,,,,,,,,0.012991342819221234,0.012991342819221395,,0.012991342819221234,,,0.012991342819221234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221395,,,,,,,0.012991342819221234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221569,0.012991342819221409,,0.012991342819221569,,0.012991342819221409,,,,,0.012991342819221409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221234,,0.012991342819221234,,0.02598268563844279,,,0.012991342819221395,,0.025982685638442467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02598268563844263,,0.012991342819221315,,0.025982685638442467,0.012991342819221315,,,,0.025982685638442467,,,,0.012991342819221234,,0.012991342819221234,0.012991342819221234,,,0.012991342819221234,,,0.012991342819221234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221489,,,,,,,0.012991342819221409,0.025982685638442977,,0.012991342819221409,,,,0.012991342819221569,,,,0.012991342819221409,,0.012991342819221569,,0.025982685638442818,0.012991342819221569,,,0.012991342819221569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221315,,,0.012991342819221315,,,,,,,,0.012991342819221234,,0.012991342819221234,,,0.012991342819221234,,,,,,,0.012991342819221234,0.038974028457664185,,,0.012991342819221395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012991342819221234,,,0.012991342819221234,0.02598268563844263,,0.012991342819221234,,0.012991342819221315,0.012991342819221234,,,0.012991342819221234,,,0.012991342819221234,,,,0.02598268563844279,,,,,0.012991342819221234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
